Order_ID,Order_Date,Customer_ID,Product_ID,Region,Quantity_Sold,Unit_Cost,Unit_Price,Total_Revenue
ORD006229,2025-03-01,CUST2732,P038,South,3,359.85,698.45,2095.35
ORD005194,2025-03-01,CUST9510,P026,East,4,172.43,316.61,1266.44
ORD004313,2025-03-01,CUST7867,P033,North,3,94.18,148.16,444.48
ORD008724,2025-03-02,CUST2298,P004,North,7,490.22,818.23,5727.61
ORD009128,2025-03-02,CUST8860,P024,North,5,312.87,469.75,2348.75
ORD008831,2025-03-02,CUST3744,P009,South,2,468.44,880.5,1761.0
ORD007854,2025-03-02,CUST4703,P046,North,4,358.75,477.87,1911.48
ORD001380,2025-03-02,CUST9944,P014,East,7,148.3,237.63,1663.41
ORD006960,2025-03-02,CUST9374,P032,South,8,59.74,101.7,813.6
ORD003207,2025-03-02,CUST4885,P019,North,3,426.5,711.87,2135.61
ORD000027,2025-03-02,CUST5576,P029,West,6,338.82,661.45,3968.7
ORD004628,2025-03-02,CUST6008,P022,South,9,26.24,38.82,349.38
ORD002878,2025-03-02,CUST2482,P032,West,3,59.74,110.93,332.79
ORD004456,2025-03-02,CUST1478,P004,West,2,490.22,798.96,1597.92
ORD003502,2025-03-02,CUST1687,P010,East,1,330.83,616.01,616.01
ORD004562,2025-03-02,CUST4466,P024,South,2,312.87,620.56,1241.12
ORD008430,2025-03-02,CUST4883,P020,East,4,485.81,695.12,2780.48
ORD008610,2025-03-03,CUST8004,P030,East,7,372.42,640.86,4486.02
ORD009037,2025-03-03,CUST8536,P034,East,5,163.73,266.56,1332.8
ORD002430,2025-03-03,CUST7160,P046,East,7,358.75,527.97,3695.79
ORD003762,2025-03-03,CUST3143,P049,North,2,102.56,166.93,333.86
ORD008351,2025-03-03,CUST2815,P046,North,4,358.75,500.65,2002.6
ORD004064,2025-03-03,CUST8196,P037,South,8,491.17,895.84,7166.72
ORD000426,2025-03-03,CUST2503,P049,West,2,102.56,155.63,311.26
ORD003967,2025-03-03,CUST9282,P024,West,5,312.87,453.93,2269.65
ORD000265,2025-03-03,CUST3922,P008,East,9,448.34,780.44,7023.96
ORD009967,2025-03-03,CUST8548,P040,West,1,272.52,434.55,434.55
ORD009624,2025-03-03,CUST8192,P050,West,8,218.77,356.3,2850.4
ORD003582,2025-03-03,CUST4465,P035,East,6,241.33,417.67,2506.02
ORD002985,2025-03-03,CUST4844,P025,North,4,134.87,261.74,1046.96
ORD001950,2025-03-04,CUST6539,P027,West,6,66.74,102.59,615.54
ORD001769,2025-03-04,CUST7840,P006,North,7,427.07,702.94,4920.58
ORD008136,2025-03-04,CUST4424,P002,East,5,302.28,570.18,2850.9
ORD004399,2025-03-04,CUST9018,P006,South,8,427.07,833.42,6667.36
ORD005413,2025-03-04,CUST2128,P024,West,2,312.87,468.78,937.56
ORD000535,2025-03-04,CUST8510,P002,South,5,302.28,451.69,2258.45
ORD002297,2025-03-04,CUST1306,P001,North,6,172.21,261.63,1569.78
ORD000297,2025-03-04,CUST1609,P023,West,4,315.95,614.33,2457.32
ORD005724,2025-03-04,CUST1697,P031,South,8,254.43,399.47,3195.76
ORD008374,2025-03-04,CUST4025,P050,South,6,218.77,407.33,2443.98
ORD007266,2025-03-04,CUST1473,P028,West,3,398.21,714.5,2143.5
ORD002450,2025-03-04,CUST9774,P019,South,8,426.5,820.6,6564.8
ORD002918,2025-03-04,CUST7280,P048,East,7,451.19,765.2,5356.4
ORD007577,2025-03-04,CUST2135,P050,West,8,218.77,430.56,3444.48
ORD003454,2025-03-04,CUST7742,P017,South,7,257.14,482.08,3374.56
ORD000726,2025-03-04,CUST9875,P003,East,5,310.02,607.57,3037.85
ORD005005,2025-03-04,CUST8263,P046,West,9,358.75,623.92,5615.28
ORD006862,2025-03-04,CUST3876,P015,North,5,38.69,52.86,264.3
ORD005382,2025-03-04,CUST5440,P008,South,5,448.34,799.23,3996.15
ORD003042,2025-03-04,CUST9661,P005,South,4,41.46,63.15,252.6
ORD004074,2025-03-05,CUST2190,P009,South,3,468.44,656.06,1968.18
ORD007326,2025-03-05,CUST4525,P034,East,4,163.73,219.85,879.4
ORD009120,2025-03-05,CUST4954,P008,East,7,448.34,699.54,4896.78
ORD008223,2025-03-05,CUST8246,P014,South,6,148.3,221.69,1330.14
ORD003196,2025-03-05,CUST9777,P005,West,7,41.46,67.95,475.65
ORD002157,2025-03-05,CUST1557,P005,East,8,41.46,65.3,522.4
ORD008775,2025-03-05,CUST5873,P001,South,5,172.21,231.43,1157.15
ORD008126,2025-03-05,CUST7101,P043,North,3,136.95,227.25,681.75
ORD003697,2025-03-05,CUST6388,P020,West,2,485.81,652.52,1305.04
ORD003435,2025-03-05,CUST5292,P002,West,2,302.28,405.44,810.88
ORD003254,2025-03-05,CUST5173,P045,South,2,433.6,737.34,1474.68
ORD000655,2025-03-05,CUST4672,P048,West,1,451.19,761.68,761.68
ORD005293,2025-03-05,CUST9583,P009,South,4,468.44,877.47,3509.88
ORD007290,2025-03-05,CUST8669,P013,South,6,255.76,408.82,2452.92
ORD000477,2025-03-05,CUST5927,P041,South,7,147.12,288.33,2018.31
ORD001478,2025-03-05,CUST9405,P030,South,1,372.42,566.64,566.64
ORD005132,2025-03-05,CUST4724,P030,West,4,372.42,501.39,2005.56
ORD005614,2025-03-05,CUST1633,P049,North,6,102.56,160.58,963.48
ORD009871,2025-03-05,CUST4696,P015,West,1,38.69,71.08,71.08
ORD007148,2025-03-06,CUST8408,P018,South,6,85.44,132.45,794.7
ORD007028,2025-03-06,CUST5201,P011,West,3,82.29,144.61,433.83
ORD003507,2025-03-06,CUST2109,P007,East,8,136.4,211.61,1692.88
ORD008068,2025-03-06,CUST4821,P003,North,1,310.02,500.4,500.4
ORD004369,2025-03-06,CUST3193,P005,West,2,41.46,62.21,124.42
ORD009085,2025-03-06,CUST8742,P034,South,4,163.73,220.7,882.8
ORD001145,2025-03-06,CUST4998,P038,South,7,359.85,560.5,3923.5
ORD005563,2025-03-06,CUST7630,P050,West,1,218.77,323.37,323.37
ORD001139,2025-03-06,CUST1736,P040,West,4,272.52,394.95,1579.8
ORD003503,2025-03-06,CUST7359,P006,West,6,427.07,852.0,5112.0
ORD005164,2025-03-06,CUST4526,P038,East,6,359.85,582.58,3495.48
ORD002414,2025-03-06,CUST7581,P035,South,2,241.33,372.89,745.78
ORD004604,2025-03-06,CUST5744,P021,West,1,302.27,471.98,471.98
ORD006252,2025-03-06,CUST4362,P018,East,2,85.44,143.94,287.88
ORD005816,2025-03-06,CUST7874,P032,North,5,59.74,117.2,586.0
ORD009324,2025-03-06,CUST2570,P019,North,4,426.5,569.95,2279.8
ORD005685,2025-03-06,CUST2834,P031,South,2,254.43,353.38,706.76
ORD009638,2025-03-06,CUST7275,P044,South,3,386.92,645.59,1936.77
ORD008475,2025-03-06,CUST4069,P050,South,2,218.77,394.72,789.44
ORD008292,2025-03-07,CUST4923,P049,East,2,102.56,169.76,339.52
ORD009863,2025-03-07,CUST4115,P031,West,5,254.43,459.04,2295.2
ORD003119,2025-03-07,CUST7892,P024,South,9,312.87,603.67,5433.03
ORD008688,2025-03-07,CUST7723,P003,South,3,310.02,491.09,1473.27
ORD002348,2025-03-07,CUST2262,P042,East,6,270.11,520.43,3122.58
ORD008218,2025-03-07,CUST1483,P014,East,5,148.3,266.04,1330.2
ORD002362,2025-03-07,CUST8086,P012,West,7,297.26,586.16,4103.12
ORD002366,2025-03-07,CUST5722,P030,North,7,372.42,725.82,5080.74
ORD006179,2025-03-07,CUST8647,P037,North,3,491.17,889.06,2667.18
ORD003387,2025-03-07,CUST7579,P046,East,3,358.75,493.18,1479.54
ORD002094,2025-03-07,CUST9562,P032,North,5,59.74,82.55,412.75
ORD003229,2025-03-07,CUST3627,P022,East,8,26.24,41.91,335.28
ORD006198,2025-03-07,CUST3725,P023,East,8,315.95,623.81,4990.48
ORD003975,2025-03-07,CUST9895,P021,South,6,302.27,406.16,2436.96
ORD000293,2025-03-07,CUST7045,P014,South,2,148.3,288.5,577.0
ORD009727,2025-03-07,CUST7608,P023,South,6,315.95,562.32,3373.92
ORD008752,2025-03-07,CUST7289,P019,West,5,426.5,810.71,4053.55
ORD004609,2025-03-07,CUST2381,P013,East,1,255.76,374.93,374.93
ORD009063,2025-03-07,CUST4334,P040,East,5,272.52,360.86,1804.3
ORD000862,2025-03-07,CUST7426,P005,West,5,41.46,60.22,301.1
ORD002369,2025-03-08,CUST7868,P042,North,6,270.11,352.43,2114.58
ORD006962,2025-03-08,CUST7102,P007,West,7,136.4,253.82,1776.74
ORD002631,2025-03-08,CUST8858,P049,South,8,102.56,163.26,1306.08
ORD007489,2025-03-08,CUST2614,P022,North,1,26.24,36.91,36.91
ORD006743,2025-03-08,CUST1188,P044,West,3,386.92,552.13,1656.39
ORD008437,2025-03-08,CUST4171,P022,North,3,26.24,52.07,156.21
ORD002453,2025-03-08,CUST3410,P036,South,3,482.09,769.11,2307.33
ORD004939,2025-03-08,CUST8944,P032,South,5,59.74,83.25,416.25
ORD003897,2025-03-08,CUST9682,P047,North,3,229.84,304.02,912.06
ORD000476,2025-03-08,CUST9358,P024,West,9,312.87,573.0,5157.0
ORD001639,2025-03-08,CUST9247,P028,North,7,398.21,745.09,5215.63
ORD000517,2025-03-08,CUST2694,P028,South,9,398.21,741.22,6670.98
ORD005925,2025-03-08,CUST4300,P011,South,5,82.29,142.01,710.05
ORD009368,2025-03-08,CUST8188,P026,South,2,172.43,300.38,600.76
ORD000306,2025-03-08,CUST5072,P017,North,4,257.14,411.75,1647.0
ORD000546,2025-03-08,CUST8421,P008,East,3,448.34,694.13,2082.39
ORD009469,2025-03-08,CUST8177,P018,West,4,85.44,111.75,447.0
ORD009644,2025-03-08,CUST6110,P024,North,3,312.87,490.65,1471.95
ORD002767,2025-03-09,CUST2726,P015,West,1,38.69,69.2,69.2
ORD002976,2025-03-09,CUST7812,P020,North,6,485.81,747.8,4486.8
ORD004924,2025-03-09,CUST9905,P049,East,7,102.56,141.13,987.91
ORD009440,2025-03-09,CUST7498,P021,North,5,302.27,552.17,2760.85
ORD003379,2025-03-09,CUST8964,P002,South,4,302.28,420.77,1683.08
ORD003877,2025-03-09,CUST3947,P042,South,4,270.11,412.94,1651.76
ORD006450,2025-03-09,CUST3289,P005,West,7,41.46,61.81,432.67
ORD004063,2025-03-09,CUST6572,P048,North,5,451.19,825.54,4127.7
ORD000120,2025-03-09,CUST7525,P001,East,6,172.21,318.04,1908.24
ORD002330,2025-03-09,CUST6507,P039,West,6,355.16,581.19,3487.14
ORD001878,2025-03-09,CUST8849,P043,East,2,136.95,220.42,440.84
ORD006566,2025-03-09,CUST1821,P023,West,4,315.95,575.41,2301.64
ORD002482,2025-03-09,CUST6035,P045,East,7,433.6,693.32,4853.24
ORD005739,2025-03-10,CUST5097,P024,North,4,312.87,461.12,1844.48
ORD005482,2025-03-10,CUST6568,P034,North,5,163.73,251.57,1257.85
ORD001160,2025-03-10,CUST9242,P019,East,6,426.5,779.39,4676.34
ORD007566,2025-03-10,CUST2016,P009,North,1,468.44,857.6,857.6
ORD008662,2025-03-10,CUST4101,P043,West,7,136.95,213.14,1491.98
ORD005191,2025-03-10,CUST3172,P037,West,5,491.17,660.66,3303.3
ORD001877,2025-03-10,CUST9638,P033,East,1,94.18,126.68,126.68
ORD009911,2025-03-10,CUST5552,P002,South,8,302.28,431.98,3455.84
ORD002159,2025-03-10,CUST8203,P025,East,6,134.87,217.04,1302.24
ORD005836,2025-03-10,CUST1803,P047,East,6,229.84,421.82,2530.92
ORD003994,2025-03-10,CUST2718,P028,East,5,398.21,756.11,3780.55
ORD000445,2025-03-10,CUST2185,P009,West,6,468.44,679.05,4074.3
ORD005264,2025-03-10,CUST1927,P048,South,2,451.19,835.42,1670.84
ORD008384,2025-03-10,CUST2598,P042,North,5,270.11,498.6,2493.0
ORD000587,2025-03-10,CUST6587,P019,West,8,426.5,798.02,6384.16
ORD009228,2025-03-11,CUST2312,P027,West,5,66.74,112.08,560.4
ORD006365,2025-03-11,CUST5266,P028,East,5,398.21,725.55,3627.75
ORD004207,2025-03-11,CUST3809,P035,South,5,241.33,474.01,2370.05
ORD005462,2025-03-11,CUST4807,P020,North,6,485.81,946.79,5680.74
ORD002594,2025-03-11,CUST6220,P014,West,9,148.3,292.09,2628.81
ORD003383,2025-03-11,CUST4292,P002,South,8,302.28,543.19,4345.52
ORD003705,2025-03-11,CUST4605,P050,South,2,218.77,417.86,835.72
ORD003489,2025-03-11,CUST9498,P031,North,6,254.43,447.61,2685.66
ORD008576,2025-03-11,CUST9149,P023,East,5,315.95,434.68,2173.4
ORD008673,2025-03-11,CUST4382,P027,East,4,66.74,132.82,531.28
ORD002485,2025-03-11,CUST8365,P026,East,9,172.43,308.02,2772.18
ORD009734,2025-03-11,CUST6740,P020,North,5,485.81,805.57,4027.85
ORD001683,2025-03-11,CUST4813,P046,North,3,358.75,643.78,1931.34
ORD004766,2025-03-11,CUST4492,P006,North,4,427.07,807.5,3230.0
ORD006169,2025-03-11,CUST9332,P014,South,1,148.3,221.69,221.69
ORD002384,2025-03-11,CUST8040,P021,West,2,302.27,566.92,1133.84
ORD009456,2025-03-11,CUST9561,P038,East,8,359.85,614.23,4913.84
ORD004718,2025-03-11,CUST7439,P009,North,5,468.44,919.58,4597.9
ORD005350,2025-03-11,CUST8316,P050,North,1,218.77,391.4,391.4
ORD008401,2025-03-12,CUST1337,P049,West,2,102.56,195.32,390.64
ORD000629,2025-03-12,CUST8770,P013,East,6,255.76,392.14,2352.84
ORD006930,2025-03-12,CUST7484,P042,East,3,270.11,508.63,1525.89
ORD006969,2025-03-12,CUST3706,P045,North,2,433.6,709.74,1419.48
ORD008653,2025-03-12,CUST9688,P037,West,1,491.17,742.1,742.1
ORD004647,2025-03-12,CUST5990,P048,East,7,451.19,865.01,6055.07
ORD005003,2025-03-12,CUST9421,P033,South,2,94.18,182.69,365.38
ORD007012,2025-03-12,CUST7681,P014,West,4,148.3,270.95,1083.8
ORD007675,2025-03-12,CUST4499,P024,East,3,312.87,536.9,1610.7
ORD000234,2025-03-12,CUST5667,P042,East,1,270.11,491.21,491.21
ORD000787,2025-03-12,CUST9126,P017,North,4,257.14,418.55,1674.2
ORD004596,2025-03-12,CUST4477,P013,East,6,255.76,386.42,2318.52
ORD002879,2025-03-12,CUST1687,P038,South,8,359.85,640.58,5124.64
ORD001648,2025-03-13,CUST5207,P008,South,4,448.34,890.21,3560.84
ORD007089,2025-03-13,CUST1119,P010,West,8,330.83,530.71,4245.68
ORD002285,2025-03-13,CUST6418,P040,South,4,272.52,424.47,1697.88
ORD008009,2025-03-13,CUST6257,P005,South,1,41.46,57.97,57.97
ORD008884,2025-03-13,CUST8710,P005,North,3,41.46,81.59,244.77
ORD002673,2025-03-13,CUST2610,P039,North,8,355.16,621.27,4970.16
ORD002212,2025-03-13,CUST7741,P014,East,3,148.3,272.51,817.53
ORD006120,2025-03-13,CUST5714,P010,East,2,330.83,444.56,889.12
ORD009064,2025-03-13,CUST6784,P034,West,2,163.73,232.39,464.78
ORD006375,2025-03-13,CUST4833,P009,South,3,468.44,804.85,2414.55
ORD008043,2025-03-13,CUST9370,P023,West,3,315.95,443.11,1329.33
ORD007253,2025-03-13,CUST2774,P015,West,5,38.69,58.39,291.95
ORD000731,2025-03-13,CUST9262,P031,North,2,254.43,386.01,772.02
ORD006952,2025-03-13,CUST2767,P037,South,8,491.17,675.64,5405.12
ORD008968,2025-03-13,CUST5592,P029,West,9,338.82,515.49,4639.41
ORD009215,2025-03-13,CUST6393,P014,East,9,148.3,236.36,2127.24
ORD009989,2025-03-13,CUST6692,P048,North,2,451.19,628.96,1257.92
ORD003348,2025-03-13,CUST6216,P010,South,2,330.83,651.6,1303.2
ORD000010,2025-03-13,CUST6505,P005,South,8,41.46,77.1,616.8
ORD002077,2025-03-13,CUST1278,P041,East,2,147.12,266.62,533.24
ORD009674,2025-03-13,CUST1441,P012,South,6,297.26,515.94,3095.64
ORD002939,2025-03-13,CUST7805,P010,East,4,330.83,594.07,2376.28
ORD009222,2025-03-13,CUST9714,P015,West,4,38.69,66.56,266.24
ORD001378,2025-03-14,CUST6397,P002,North,3,302.28,547.65,1642.95
ORD001375,2025-03-14,CUST4956,P025,West,6,134.87,206.72,1240.32
ORD007384,2025-03-14,CUST8957,P013,West,7,255.76,366.52,2565.64
ORD007527,2025-03-14,CUST1300,P042,East,8,270.11,357.77,2862.16
ORD008790,2025-03-14,CUST9433,P014,South,6,148.3,204.28,1225.68
ORD006310,2025-03-14,CUST7570,P041,East,3,147.12,269.76,809.28
ORD005646,2025-03-14,CUST4868,P023,West,1,315.95,541.07,541.07
ORD000493,2025-03-14,CUST8054,P025,East,6,134.87,251.09,1506.54
ORD006025,2025-03-14,CUST3377,P004,North,3,490.22,688.88,2066.64
ORD003753,2025-03-14,CUST3369,P018,South,8,85.44,169.07,1352.56
ORD001291,2025-03-14,CUST6233,P047,West,1,229.84,301.15,301.15
ORD005199,2025-03-14,CUST1986,P024,West,8,312.87,416.47,3331.76
ORD001297,2025-03-14,CUST9582,P022,East,1,26.24,44.05,44.05
ORD003774,2025-03-14,CUST9342,P009,West,8,468.44,770.75,6166.0
ORD008358,2025-03-14,CUST2771,P026,West,5,172.43,326.38,1631.9
ORD005566,2025-03-14,CUST8656,P044,North,7,386.92,660.93,4626.51
ORD007578,2025-03-14,CUST8435,P008,East,7,448.34,673.11,4711.77
ORD004881,2025-03-14,CUST5492,P028,North,5,398.21,738.53,3692.65
ORD007483,2025-03-14,CUST4669,P040,West,3,272.52,415.16,1245.48
ORD007599,2025-03-14,CUST5451,P016,East,2,46.75,65.67,131.34
ORD005611,2025-03-14,CUST2061,P030,North,5,372.42,711.21,3556.05
ORD009384,2025-03-14,CUST9737,P040,East,7,272.52,499.41,3495.87
ORD003608,2025-03-14,CUST9061,P036,North,5,482.09,740.41,3702.05
ORD001684,2025-03-15,CUST6515,P019,East,2,426.5,813.21,1626.42
ORD007548,2025-03-15,CUST5964,P029,West,3,338.82,638.14,1914.42
ORD000889,2025-03-15,CUST8935,P044,South,3,386.92,678.71,2036.13
ORD003884,2025-03-15,CUST5115,P020,West,2,485.81,862.28,1724.56
ORD007937,2025-03-15,CUST9037,P032,North,6,59.74,109.03,654.18
ORD008221,2025-03-15,CUST1580,P034,East,2,163.73,288.43,576.86
ORD009943,2025-03-15,CUST9292,P047,West,8,229.84,429.1,3432.8
ORD003932,2025-03-15,CUST7565,P036,West,5,482.09,940.64,4703.2
ORD000081,2025-03-15,CUST8118,P024,West,4,312.87,410.07,1640.28
ORD001519,2025-03-15,CUST3052,P034,North,4,163.73,295.83,1183.32
ORD001237,2025-03-15,CUST7344,P029,West,7,338.82,610.03,4270.21
ORD009369,2025-03-15,CUST3286,P049,West,8,102.56,194.86,1558.88
ORD007304,2025-03-15,CUST7499,P045,South,5,433.6,800.84,4004.2
ORD004590,2025-03-16,CUST9713,P004,North,3,490.22,889.47,2668.41
ORD009078,2025-03-16,CUST8440,P009,North,2,468.44,778.53,1557.06
ORD007829,2025-03-16,CUST9807,P004,West,5,490.22,664.59,3322.95
ORD005111,2025-03-16,CUST7830,P047,South,5,229.84,390.71,1953.55
ORD003448,2025-03-16,CUST3627,P017,South,2,257.14,469.57,939.14
ORD008951,2025-03-16,CUST1200,P026,North,3,172.43,251.22,753.66
ORD000216,2025-03-16,CUST5557,P015,North,2,38.69,71.29,142.58
ORD004246,2025-03-16,CUST8611,P033,North,1,94.18,180.89,180.89
ORD008672,2025-03-16,CUST5520,P044,North,8,386.92,678.56,5428.48
ORD005617,2025-03-16,CUST4906,P031,East,1,254.43,426.74,426.74
ORD001192,2025-03-16,CUST4419,P037,South,8,491.17,701.14,5609.12
ORD006077,2025-03-16,CUST3048,P015,West,2,38.69,64.95,129.9
ORD000850,2025-03-16,CUST5043,P003,South,7,310.02,587.59,4113.13
ORD002339,2025-03-16,CUST8424,P003,South,1,310.02,471.61,471.61
ORD009882,2025-03-16,CUST5372,P037,West,9,491.17,865.48,7789.32
ORD008785,2025-03-16,CUST1620,P019,North,6,426.5,606.13,3636.78
ORD007211,2025-03-16,CUST5991,P030,East,6,372.42,668.83,4012.98
ORD001181,2025-03-16,CUST4886,P013,South,4,255.76,501.62,2006.48
ORD000817,2025-03-16,CUST3258,P023,South,2,315.95,438.01,876.02
ORD004273,2025-03-17,CUST1942,P043,North,9,136.95,267.12,2404.08
ORD005968,2025-03-17,CUST6181,P008,North,8,448.34,587.92,4703.36
ORD004440,2025-03-17,CUST7380,P020,East,9,485.81,880.87,7927.83
ORD004835,2025-03-17,CUST9788,P034,East,3,163.73,277.29,831.87
ORD000356,2025-03-17,CUST5014,P022,East,8,26.24,51.7,413.6
ORD007998,2025-03-17,CUST3208,P026,West,1,172.43,319.27,319.27
ORD007949,2025-03-17,CUST7191,P040,North,2,272.52,390.7,781.4
ORD003039,2025-03-17,CUST2504,P015,South,5,38.69,52.4,262.0
ORD000665,2025-03-17,CUST7279,P003,North,7,310.02,503.51,3524.57
ORD004382,2025-03-17,CUST6674,P050,East,1,218.77,291.68,291.68
ORD001175,2025-03-17,CUST5467,P048,West,3,451.19,769.35,2308.05
ORD003930,2025-03-17,CUST2304,P027,North,7,66.74,122.3,856.1
ORD000462,2025-03-17,CUST4337,P021,West,3,302.27,568.42,1705.26
ORD005705,2025-03-17,CUST4871,P033,North,7,94.18,125.56,878.92
ORD000757,2025-03-17,CUST1053,P032,East,2,59.74,101.43,202.86
ORD000832,2025-03-17,CUST5730,P042,North,1,270.11,435.65,435.65
ORD003709,2025-03-17,CUST3604,P046,East,2,358.75,647.06,1294.12
ORD008543,2025-03-17,CUST8194,P045,South,6,433.6,789.02,4734.12
ORD004010,2025-03-17,CUST6296,P032,North,6,59.74,115.94,695.64
ORD002398,2025-03-18,CUST5785,P036,West,9,482.09,835.37,7518.33
ORD003219,2025-03-18,CUST9942,P006,West,7,427.07,646.82,4527.74
ORD005318,2025-03-18,CUST3537,P002,North,5,302.28,578.64,2893.2
ORD006632,2025-03-18,CUST6868,P041,West,9,147.12,198.54,1786.86
ORD003711,2025-03-18,CUST3189,P027,East,6,66.74,128.94,773.64
ORD005130,2025-03-18,CUST3802,P017,North,6,257.14,407.6,2445.6
ORD001199,2025-03-18,CUST2762,P027,West,1,66.74,109.77,109.77
ORD006836,2025-03-18,CUST2401,P021,South,5,302.27,502.16,2510.8
ORD007568,2025-03-18,CUST7250,P016,East,4,46.75,85.09,340.36
ORD004288,2025-03-18,CUST1419,P039,South,7,355.16,671.66,4701.62
ORD003832,2025-03-18,CUST2144,P045,North,6,433.6,587.06,3522.36
ORD004257,2025-03-18,CUST2048,P044,South,1,386.92,526.38,526.38
ORD006382,2025-03-18,CUST1365,P035,West,4,241.33,441.15,1764.6
ORD002861,2025-03-18,CUST4764,P046,East,3,358.75,676.53,2029.59
ORD004093,2025-03-18,CUST5990,P015,North,1,38.69,66.0,66.0
ORD007815,2025-03-18,CUST4834,P005,South,9,41.46,69.48,625.32
ORD000226,2025-03-18,CUST6408,P010,South,6,330.83,435.56,2613.36
ORD006771,2025-03-18,CUST6692,P021,South,8,302.27,505.94,4047.52
ORD003804,2025-03-18,CUST1589,P049,West,5,102.56,171.1,855.5
ORD002535,2025-03-18,CUST4712,P017,West,4,257.14,406.06,1624.24
ORD003828,2025-03-19,CUST1221,P040,East,1,272.52,428.7,428.7
ORD003392,2025-03-19,CUST4299,P020,South,4,485.81,811.78,3247.12
ORD004113,2025-03-19,CUST9436,P024,West,2,312.87,500.51,1001.02
ORD007721,2025-03-19,CUST5798,P041,North,5,147.12,283.39,1416.95
ORD000746,2025-03-19,CUST9188,P013,South,5,255.76,511.34,2556.7
ORD003830,2025-03-19,CUST5644,P048,South,4,451.19,809.88,3239.52
ORD009426,2025-03-19,CUST7073,P018,East,9,85.44,153.81,1384.29
ORD007634,2025-03-19,CUST2739,P004,South,4,490.22,726.25,2905.0
ORD001546,2025-03-19,CUST9619,P008,East,5,448.34,684.58,3422.9
ORD006250,2025-03-19,CUST5126,P039,West,6,355.16,602.86,3617.16
ORD002725,2025-03-19,CUST2630,P040,East,7,272.52,383.65,2685.55
ORD008099,2025-03-19,CUST1280,P014,North,9,148.3,230.71,2076.39
ORD009471,2025-03-19,CUST5321,P043,West,7,136.95,265.8,1860.6
ORD006042,2025-03-19,CUST4205,P042,North,4,270.11,497.28,1989.12
ORD001881,2025-03-19,CUST7560,P049,West,8,102.56,161.38,1291.04
ORD004567,2025-03-19,CUST3976,P010,South,2,330.83,536.41,1072.82
ORD001077,2025-03-19,CUST2537,P039,North,5,355.16,484.78,2423.9
ORD002273,2025-03-19,CUST3282,P009,South,5,468.44,877.16,4385.8
ORD003422,2025-03-20,CUST7953,P001,South,6,172.21,263.81,1582.86
ORD006320,2025-03-20,CUST9399,P043,North,9,136.95,206.74,1860.66
ORD004506,2025-03-20,CUST5048,P026,West,6,172.43,293.71,1762.26
ORD005276,2025-03-20,CUST1622,P032,South,6,59.74,88.94,533.64
ORD008573,2025-03-20,CUST4272,P048,South,4,451.19,845.97,3383.88
ORD007748,2025-03-20,CUST7403,P005,West,6,41.46,57.7,346.2
ORD004200,2025-03-20,CUST6100,P034,East,8,163.73,301.94,2415.52
ORD002584,2025-03-20,CUST7981,P042,South,9,270.11,474.38,4269.42
ORD003269,2025-03-20,CUST7619,P039,East,6,355.16,548.53,3291.18
ORD002816,2025-03-20,CUST4318,P036,East,6,482.09,952.99,5717.94
ORD005554,2025-03-20,CUST1369,P037,North,9,491.17,958.44,8625.96
ORD003592,2025-03-20,CUST3612,P032,North,7,59.74,94.22,659.54
ORD006309,2025-03-20,CUST3178,P012,South,7,297.26,514.71,3602.97
ORD005488,2025-03-20,CUST2721,P028,South,8,398.21,730.4,5843.2
ORD000305,2025-03-20,CUST1943,P036,North,3,482.09,873.06,2619.18
ORD007784,2025-03-20,CUST8141,P044,North,5,386.92,693.83,3469.15
ORD003314,2025-03-20,CUST5600,P025,North,9,134.87,266.05,2394.45
